day_order,day,calendar_date,days_since_planting,days_since_day1,days_since_previous_photo,tray,tray_no,label_code,microbe_status,treatment,label_environment,observed_environment,environment_type,watering_rule,heat_phase,moisture_watered_today,moisture_phase,day7_bug_rule_applies,capture_id,cell_id,row,column,x,y,square_x0,square_y0,square_x1,square_y1,square_side,raw_green_bool,raw_current_green_evidence,tracked_visible_emerged_bool,tracked_visible_emerged,newly_emerged_today,carried_forward_only,first_visible_emergence_day,first_visible_emergence_day_order,first_visible_emergence_date,disappeared_after_previous_emergence,possible_day7_bug_eaten_bool,possible_day7_bug_eaten,green_pixels,largest_green_component,green_area_percent,rgb_green_cover_percent,zone_pixels,coordinate_source,grid_error,grid_needs_review,notes,environment_group,microbe_treatment,treatment_environment,microbe_environment,observed_green_area_percent,adjusted_green_area_percent,day7_imputed,imputation_reason,imputation_method,previous_growth_rate_pp_per_day,previous_observed_green_percent,previous_observed_day_order,previous_observed_days_since_day1,adjusted_raw_current_green_evidence,adjustment_difference_pp
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,27,3,7,2254.797777777778,800.3377777777778,2122.8648586070226,668.4048586070228,2386.730696948533,932.2706969485326,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2438,2438,3.498048668503214,3.498048668503214,69696,direct_cup_evidence,0.005074517280171,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,3.498048668503214,3.498048668503214,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,28,3,8,2601.097777777777,802.2616666666667,2469.1648586070223,670.3287474959117,2733.0306969485327,934.1945858374216,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2284,2284,3.277089072543618,3.277089072543618,69696,direct_cup_evidence,0.0047079420593996,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,3.277089072543618,3.277089072543618,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,29,3,9,2947.3977777777777,792.6422222222222,2815.4648586070225,660.7093030514673,3079.330696948533,924.5751413929772,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2792,2792,4.005968778696052,4.005968778696052,69696,direct_cup_evidence,0.0336720869094806,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,4.005968778696052,4.005968778696052,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,30,3,10,3287.926111111111,794.5661111111111,3155.993191940356,662.6331919403561,3419.859030281866,926.499030281866,263.8658383415099,True,Yes,True,Yes,No,No,Day 3,3.0,2026-07-01,No,False,No,3295,3295,4.745650420555363,4.745650420555363,69432,direct_cup_evidence,0.0347413714136294,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,4.745650420555363,4.745650420555363,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,31,4,1,178.92166666666665,1086.9972222222225,46.988747495911696,955.0643030514672,310.8545858374216,1218.930141392977,263.8658383415099,True,Yes,True,Yes,No,No,Day 3,3.0,2026-07-01,No,False,No,3181,3181,4.564106978879706,4.564106978879706,69696,direct_cup_evidence,0.0260322145818833,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,4.564106978879706,4.564106978879706,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,32,4,2,517.526111111111,1090.845,385.5931919403562,958.912080829245,649.459030281866,1222.7779191707548,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2467,2467,3.5531167185159576,3.5531167185159576,69432,direct_cup_evidence,0.0055268915497632,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,3.5531167185159576,3.5531167185159576,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,33,4,3,861.9022222222222,1086.9972222222225,729.9693030514673,955.0643030514672,993.8351413929772,1218.930141392977,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2780,2780,3.988751147842057,3.988751147842057,69696,direct_cup_evidence,0.0141494493968451,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,3.988751147842057,3.988751147842057,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,34,4,4,1206.2783333333332,1092.7688888888888,1074.3454141625784,960.835969718134,1338.2112525040882,1224.7018080596438,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2683,2683,3.849575298438935,3.849575298438935,69696,direct_cup_evidence,0.0174155906368522,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,3.849575298438935,3.849575298438935,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,35,4,5,1556.4261111111111,1090.845,1424.4931919403562,958.912080829245,1688.359030281866,1222.7779191707548,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2443,2443,3.505222681359045,3.505222681359045,69696,direct_cup_evidence,0.0058159516454427,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,3.505222681359045,3.505222681359045,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,36,4,6,1902.726111111111,1092.7688888888888,1770.793191940356,960.835969718134,2034.6590302818663,1224.7018080596438,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2659,2659,3.815140036730946,3.815140036730946,69696,direct_cup_evidence,0.0051619654549959,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,3.815140036730946,3.815140036730946,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,37,4,7,2304.818888888889,1113.9316666666666,2172.8859697181338,981.9987474959116,2436.751808059644,1245.8645858374216,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2035,2035,2.9198232323232323,2.9198232323232323,69696,direct_cup_evidence,0.1966101933582758,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,2.9198232323232323,2.9198232323232323,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,38,4,8,2595.326111111111,1094.6927777777778,2463.393191940356,962.7598586070228,2727.259030281866,1226.6256969485328,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2378,2378,3.411960514233241,3.411960514233241,69696,direct_cup_evidence,0.006932913412345,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,3.411960514233241,3.411960514233241,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,39,4,9,2945.4738888888887,1090.845,2813.540969718133,958.912080829245,3077.406808059644,1222.7779191707548,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2100,1693,3.024541997926028,3.024541997926028,69432,direct_cup_evidence,0.0172033584607081,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,3.024541997926028,3.024541997926028,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,40,4,10,3287.926111111111,1086.9972222222225,3155.993191940356,955.0643030514672,3419.859030281866,1218.930141392977,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,1562,1562,2.241161616161616,2.241161616161616,69696,direct_cup_evidence,0.0337368559865709,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,2.241161616161616,2.241161616161616,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,41,5,1,169.3022222222222,1377.5044444444443,37.369303051467256,1245.5715252736895,301.23514139297714,1509.4373636151993,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,3179,3179,4.578580481622307,4.578580481622307,69432,direct_cup_evidence,0.0138939721311543,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,4.578580481622307,4.578580481622307,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,42,5,2,492.5155555555555,1398.667222222222,360.5826363848006,1266.7343030514671,624.4484747263105,1530.600141392977,263.8658383415099,True,Yes,True,Yes,No,No,Day 3,3.0,2026-07-01,No,False,No,1658,1658,2.387947920267312,2.387947920267312,69432,direct_cup_evidence,0.0957262841677485,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,2.387947920267312,2.387947920267312,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,43,5,3,859.9783333333334,1383.276111111111,728.0454141625784,1251.343191940356,991.9112525040882,1515.209030281866,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2435,2435,3.493744260789716,3.493744260789716,69696,direct_cup_evidence,0.0068798874367884,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,3.493744260789716,3.493744260789716,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,44,5,4,1196.658888888889,1392.8955555555556,1064.725969718134,1260.9626363848006,1328.591808059644,1524.8284747263103,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2819,2819,4.04470844811754,4.04470844811754,69696,direct_cup_evidence,0.0501068889658153,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,4.04470844811754,4.04470844811754,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,45,5,5,1552.5783333333334,1390.9716666666666,1420.6454141625784,1259.0387474959116,1684.511252504088,1522.9045858374216,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2712,2712,3.8911845730027546,3.8911845730027546,69696,direct_cup_evidence,0.0215540552639112,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,3.8911845730027546,3.8911845730027546,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,46,5,6,1900.802222222222,1392.8955555555556,1768.869303051467,1260.9626363848006,2032.7351413929773,1524.8284747263103,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2439,2439,3.49948347107438,3.49948347107438,69696,direct_cup_evidence,0.0233936921157388,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,3.49948347107438,3.49948347107438,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,47,5,7,2249.026111111111,1390.9716666666666,2117.093191940356,1259.0387474959116,2380.959030281866,1522.9045858374216,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2688,2688,3.8567493112947657,3.8567493112947657,69696,direct_cup_evidence,0.0138006586939794,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,3.8567493112947657,3.8567493112947657,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,48,5,8,2599.173888888889,1389.0477777777778,2467.240969718134,1257.1148586070228,2731.106808059644,1520.9806969485326,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,3296,3296,4.72910927456382,4.72910927456382,69696,direct_cup_evidence,0.0153855880316064,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,4.72910927456382,4.72910927456382,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,49,5,9,2945.4738888888887,1389.0477777777778,2813.540969718133,1257.1148586070228,3077.406808059644,1520.9806969485326,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,1919,1919,2.7638552828666896,2.7638552828666896,69432,direct_cup_evidence,0.0140119130981021,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,2.7638552828666896,2.7638552828666896,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,50,5,10,3287.926111111111,1381.3522222222225,3155.993191940356,1249.4193030514673,3419.859030281866,1513.285141392977,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,1840,1835,2.640036730945821,2.640036730945821,69696,direct_cup_evidence,0.0285577049975756,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,2.640036730945821,2.640036730945821,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,51,6,1,175.0738888888889,1664.1638888888888,43.14096971813392,1532.2309697181338,307.00680805964384,1796.0968080596438,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,1978,1978,2.8380394857667586,2.8380394857667586,69696,direct_cup_evidence,0.0468000483851799,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,2.8380394857667586,2.8380394857667586,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,52,6,2,500.2111111111111,1679.5549999999998,368.2781919403562,1547.622080829245,632.144030281866,1811.4879191707548,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2185,2185,3.14696393593732,3.14696393593732,69432,direct_cup_evidence,0.04523487197989,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,3.14696393593732,3.14696393593732,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,53,6,3,856.1305555555555,1679.5549999999998,724.1976363848006,1547.622080829245,988.0634747263103,1811.4879191707548,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,3338,3333,4.807581518608135,4.807581518608135,69432,direct_cup_evidence,0.015272344383925,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,4.807581518608135,4.807581518608135,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,54,6,4,1185.1155555555556,1668.0116666666663,1053.1826363848006,1536.0787474959116,1317.0484747263104,1799.9445858374215,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2259,2259,3.241219008264463,3.241219008264463,69696,direct_cup_evidence,0.0781940328439544,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,3.241219008264463,3.241219008264463,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,55,6,5,1550.6544444444444,1683.4027777777778,1418.7215252736894,1551.4698586070228,1682.5873636151994,1815.3356969485328,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2449,2449,3.5138314967860422,3.5138314967860422,69696,direct_cup_evidence,0.018402785674779,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,3.5138314967860422,3.5138314967860422,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,56,6,6,1898.878333333333,1675.707222222222,1766.9454141625783,1543.774303051467,2030.8112525040883,1807.640141392977,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,3022,3022,4.335973370064279,4.335973370064279,69696,direct_cup_evidence,0.0121723863861525,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,4.335973370064279,4.335973370064279,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,57,6,7,2252.873888888889,1683.4027777777778,2120.9409697181336,1551.4698586070228,2384.806808059644,1815.3356969485328,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2088,2088,2.995867768595041,2.995867768595041,69696,direct_cup_evidence,0.0268420590354312,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,2.995867768595041,2.995867768595041,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,58,6,8,2599.173888888889,1687.2505555555556,2467.240969718134,1555.3176363848006,2731.106808059644,1819.1834747263104,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,1780,1780,2.5539485766758494,2.5539485766758494,69696,direct_cup_evidence,0.0316026904931946,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,2.5539485766758494,2.5539485766758494,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,59,6,9,2939.702222222222,1683.4027777777778,2807.769303051467,1551.4698586070228,3071.6351413929774,1815.3356969485328,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,1464,1464,2.100550964187328,2.100550964187328,69696,direct_cup_evidence,0.0056746724959284,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,2.100550964187328,2.100550964187328,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,60,6,10,3284.0783333333334,1675.707222222222,3152.145414162578,1543.774303051467,3416.0112525040886,1807.640141392977,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,1767,1767,2.535296143250689,2.535296143250689,69696,direct_cup_evidence,0.0249291661116961,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,2.535296143250689,2.535296143250689,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,61,7,1,169.3022222222222,1954.671111111111,37.369303051467256,1822.738191940356,301.23514139297714,2086.604030281866,263.8658383415099,True,Yes,True,Yes,No,No,Day 3,3.0,2026-07-01,No,False,No,1708,1708,2.4506427915518825,2.4506427915518825,69696,direct_cup_evidence,0.0489130252292754,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,2.4506427915518825,2.4506427915518825,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,62,7,2,515.6022222222222,1964.290555555556,383.6693030514672,1832.3576363848008,647.5351413929772,2096.2234747263105,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2216,2216,3.179522497704316,3.179522497704316,69696,direct_cup_evidence,0.0236782195553408,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,3.179522497704316,3.179522497704316,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,63,7,3,859.9783333333334,1966.2144444444443,728.0454141625784,1834.281525273689,991.9112525040882,2098.1473636151995,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2521,2521,3.617137281910009,3.617137281910009,69696,direct_cup_evidence,0.0159152650327339,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,3.617137281910009,3.617137281910009,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,64,7,4,1198.5827777777777,1970.062222222222,1066.649858607023,1838.129303051467,1330.5156969485326,2101.995141392977,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,1906,1906,2.734733700642792,2.734733700642792,69696,direct_cup_evidence,0.0167390113109654,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,2.734733700642792,2.734733700642792,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,65,7,5,1550.6544444444444,1981.6055555555556,1418.7215252736894,1849.6726363848009,1682.5873636151994,2113.5384747263106,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2883,2883,4.136535812672176,4.136535812672176,69696,direct_cup_evidence,0.0344262301552588,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,4.136535812672176,4.136535812672176,No,,,,,,,Yes,0.0
5,Day 5,2026-07-03,6,4,1.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Outside,Dynamic,Daily watering,Outside heat exposure,Daily watering,Daily watering control,No,DJI_20260703125401_0004,66,7,6,1896.9544444444443,1981.6055555555556,1765.0215252736891,1849.6726363848009,2028.8873636151995,2113.5384747263106,263.8658383415099,True,Yes,True,Yes,No,No,Day 2,2.0,2026-06-30,No,False,No,2955,2955,4.239841597796144,4.239841597796144,69696,direct_cup_evidence,0.031287507408683,No,,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,4.239841597796144,4.239841597796144,No,,,,,,,Yes,0.0
