filename,treatment,day,row,col,cell_id,x1,y1,x2,y2,roi_x1,roi_y1,roi_x2,roi_y2,green_pixels,total_pixels,green_ratio,mean_green_strength,max_green_strength,largest_green_cluster,germinated_estimate
microbes_day_01_standardized.jpg,Microbes,1,4,9,R04_C09,960,360,1080,480,974,374,1066,466,91,8464,0.010751417769376182,67.42857142857143,97.0,46,True
microbes_day_01_standardized.jpg,Microbes,1,4,10,R04_C10,1080,360,1200,480,1094,374,1186,466,19,8464,0.0022448015122873348,77.6842105263158,86.0,19,True
microbes_day_01_standardized.jpg,Microbes,1,5,1,R05_C01,0,480,120,600,14,494,106,586,44,8464,0.005198487712665407,62.06818181818182,84.0,29,True
microbes_day_01_standardized.jpg,Microbes,1,5,2,R05_C02,120,480,240,600,134,494,226,586,51,8464,0.006025519848771267,58.19607843137255,88.0,24,True
microbes_day_01_standardized.jpg,Microbes,1,5,3,R05_C03,240,480,360,600,254,494,346,586,114,8464,0.013468809073724008,61.35087719298246,86.0,57,True
microbes_day_01_standardized.jpg,Microbes,1,5,4,R05_C04,360,480,480,600,374,494,466,586,0,8464,0.0,0.0,0.0,0,False
microbes_day_01_standardized.jpg,Microbes,1,5,5,R05_C05,480,480,600,600,494,494,586,586,58,8464,0.006852551984877127,86.39655172413794,115.0,30,True
microbes_day_01_standardized.jpg,Microbes,1,5,6,R05_C06,600,480,720,600,614,494,706,586,0,8464,0.0,0.0,0.0,0,False
microbes_day_01_standardized.jpg,Microbes,1,5,7,R05_C07,720,480,840,600,734,494,826,586,0,8464,0.0,0.0,0.0,0,False
microbes_day_01_standardized.jpg,Microbes,1,5,8,R05_C08,840,480,960,600,854,494,946,586,0,8464,0.0,0.0,0.0,0,False
microbes_day_01_standardized.jpg,Microbes,1,5,9,R05_C09,960,480,1080,600,974,494,1066,586,1,8464,0.00011814744801512288,16.0,16.0,1,False
microbes_day_01_standardized.jpg,Microbes,1,5,10,R05_C10,1080,480,1200,600,1094,494,1186,586,0,8464,0.0,0.0,0.0,0,False
microbes_day_01_standardized.jpg,Microbes,1,6,1,R06_C01,0,600,120,720,14,614,106,706,0,8464,0.0,0.0,0.0,0,False
microbes_day_01_standardized.jpg,Microbes,1,6,2,R06_C02,120,600,240,720,134,614,226,706,0,8464,0.0,0.0,0.0,0,False
microbes_day_01_standardized.jpg,Microbes,1,6,3,R06_C03,240,600,360,720,254,614,346,706,0,8464,0.0,0.0,0.0,0,False
microbes_day_01_standardized.jpg,Microbes,1,6,4,R06_C04,360,600,480,720,374,614,466,706,25,8464,0.002953686200378072,66.32,86.0,17,True
microbes_day_01_standardized.jpg,Microbes,1,6,5,R06_C05,480,600,600,720,494,614,586,706,39,8464,0.004607750472589792,76.35897435897436,96.0,26,True
microbes_day_01_standardized.jpg,Microbes,1,6,6,R06_C06,600,600,720,720,614,614,706,706,33,8464,0.0038988657844990547,80.39393939393939,104.0,33,True
microbes_day_01_standardized.jpg,Microbes,1,6,7,R06_C07,720,600,840,720,734,614,826,706,0,8464,0.0,0.0,0.0,0,False
microbes_day_01_standardized.jpg,Microbes,1,6,8,R06_C08,840,600,960,720,854,614,946,706,0,8464,0.0,0.0,0.0,0,False
microbes_day_01_standardized.jpg,Microbes,1,6,9,R06_C09,960,600,1080,720,974,614,1066,706,68,8464,0.008034026465028356,84.72058823529412,114.0,47,True
microbes_day_01_standardized.jpg,Microbes,1,6,10,R06_C10,1080,600,1200,720,1094,614,1186,706,6,8464,0.0007088846880907373,93.16666666666667,96.0,6,False
microbes_day_01_standardized.jpg,Microbes,1,7,1,R07_C01,0,720,120,840,14,734,106,826,0,8464,0.0,0.0,0.0,0,False
microbes_day_01_standardized.jpg,Microbes,1,7,2,R07_C02,120,720,240,840,134,734,226,826,5,8464,0.0005907372400756144,82.8,98.0,5,False
microbes_day_01_standardized.jpg,Microbes,1,7,3,R07_C03,240,720,360,840,254,734,346,826,15,8464,0.001772211720226843,68.06666666666666,78.0,14,True
microbes_day_01_standardized.jpg,Microbes,1,7,4,R07_C04,360,720,480,840,374,734,466,826,0,8464,0.0,0.0,0.0,0,False
microbes_day_01_standardized.jpg,Microbes,1,7,5,R07_C05,480,720,600,840,494,734,586,826,62,8464,0.007325141776937618,76.35483870967742,100.0,35,True
microbes_day_01_standardized.jpg,Microbes,1,7,6,R07_C06,600,720,720,840,614,734,706,826,49,8464,0.0057892249527410206,60.97959183673469,84.0,49,True
microbes_day_01_standardized.jpg,Microbes,1,7,7,R07_C07,720,720,840,840,734,734,826,826,0,8464,0.0,0.0,0.0,0,False
microbes_day_01_standardized.jpg,Microbes,1,7,8,R07_C08,840,720,960,840,854,734,946,826,9,8464,0.0010633270321361058,89.55555555555556,107.0,5,False
microbes_day_01_standardized.jpg,Microbes,1,7,9,R07_C09,960,720,1080,840,974,734,1066,826,0,8464,0.0,0.0,0.0,0,False
microbes_day_01_standardized.jpg,Microbes,1,7,10,R07_C10,1080,720,1200,840,1094,734,1186,826,0,8464,0.0,0.0,0.0,0,False
microbes_day_03_standardized.jpg,Microbes,3,1,1,R01_C01,0,0,120,120,14,14,106,106,0,8464,0.0,0.0,0.0,0,False
microbes_day_03_standardized.jpg,Microbes,3,1,2,R01_C02,120,0,240,120,134,14,226,106,87,8464,0.01027882797731569,78.816091954023,106.0,73,True
microbes_day_03_standardized.jpg,Microbes,3,1,3,R01_C03,240,0,360,120,254,14,346,106,206,8464,0.024338374291115312,63.63106796116505,113.0,181,True
microbes_day_03_standardized.jpg,Microbes,3,1,4,R01_C04,360,0,480,120,374,14,466,106,132,8464,0.015595463137996219,82.06060606060606,107.0,73,True
microbes_day_03_standardized.jpg,Microbes,3,1,5,R01_C05,480,0,600,120,494,14,586,106,109,8464,0.012878071833648393,63.137614678899084,89.0,61,True
microbes_day_03_standardized.jpg,Microbes,3,1,6,R01_C06,600,0,720,120,614,14,706,106,0,8464,0.0,0.0,0.0,0,False
microbes_day_03_standardized.jpg,Microbes,3,1,7,R01_C07,720,0,840,120,734,14,826,106,167,8464,0.01973062381852552,65.37724550898204,92.0,89,True
microbes_day_03_standardized.jpg,Microbes,3,1,8,R01_C08,840,0,960,120,854,14,946,106,139,8464,0.01642249527410208,72.86330935251799,91.0,115,True
microbes_day_03_standardized.jpg,Microbes,3,1,9,R01_C09,960,0,1080,120,974,14,1066,106,0,8464,0.0,0.0,0.0,0,False
microbes_day_03_standardized.jpg,Microbes,3,1,10,R01_C10,1080,0,1200,120,1094,14,1186,106,71,8464,0.008388468809073724,58.605633802816904,76.0,31,True
microbes_day_03_standardized.jpg,Microbes,3,2,1,R02_C01,0,120,120,240,14,134,106,226,67,8464,0.007915879017013232,75.56716417910448,98.0,34,True
microbes_day_03_standardized.jpg,Microbes,3,2,2,R02_C02,120,120,240,240,134,134,226,226,0,8464,0.0,0.0,0.0,0,False
microbes_day_03_standardized.jpg,Microbes,3,2,3,R02_C03,240,120,360,240,254,134,346,226,0,8464,0.0,0.0,0.0,0,False
microbes_day_03_standardized.jpg,Microbes,3,2,4,R02_C04,360,120,480,240,374,134,466,226,19,8464,0.0022448015122873348,76.0,94.0,12,True
microbes_day_03_standardized.jpg,Microbes,3,2,5,R02_C05,480,120,600,240,494,134,586,226,156,8464,0.018431001890359167,87.57692307692308,125.0,92,True
microbes_day_03_standardized.jpg,Microbes,3,2,6,R02_C06,600,120,720,240,614,134,706,226,23,8464,0.002717391304347826,78.56521739130434,103.0,12,True
microbes_day_03_standardized.jpg,Microbes,3,2,7,R02_C07,720,120,840,240,734,134,826,226,141,8464,0.016658790170132325,59.56028368794326,87.0,83,True
microbes_day_03_standardized.jpg,Microbes,3,2,8,R02_C08,840,120,960,240,854,134,946,226,50,8464,0.005907372400756144,69.2,89.0,32,True
microbes_day_03_standardized.jpg,Microbes,3,2,9,R02_C09,960,120,1080,240,974,134,1066,226,79,8464,0.009333648393194708,60.70886075949367,81.0,51,True
microbes_day_03_standardized.jpg,Microbes,3,2,10,R02_C10,1080,120,1200,240,1094,134,1186,226,76,8464,0.008979206049149339,54.921052631578945,73.0,41,True
microbes_day_03_standardized.jpg,Microbes,3,3,1,R03_C01,0,240,120,360,14,254,106,346,34,8464,0.004017013232514178,90.55882352941177,116.0,18,True
microbes_day_03_standardized.jpg,Microbes,3,3,2,R03_C02,120,240,240,360,134,254,226,346,0,8464,0.0,0.0,0.0,0,False
microbes_day_03_standardized.jpg,Microbes,3,3,3,R03_C03,240,240,360,360,254,254,346,346,174,8464,0.02055765595463138,75.75287356321839,101.0,92,True
microbes_day_03_standardized.jpg,Microbes,3,3,4,R03_C04,360,240,480,360,374,254,466,346,124,8464,0.014650283553875236,78.12903225806451,104.0,73,True
microbes_day_03_standardized.jpg,Microbes,3,3,5,R03_C05,480,240,600,360,494,254,586,346,114,8464,0.013468809073724008,71.5,95.0,58,True
microbes_day_03_standardized.jpg,Microbes,3,3,6,R03_C06,600,240,720,360,614,254,706,346,0,8464,0.0,0.0,0.0,0,False
microbes_day_03_standardized.jpg,Microbes,3,3,7,R03_C07,720,240,840,360,734,254,826,346,98,8464,0.011578449905482041,76.59183673469387,104.0,56,True
microbes_day_03_standardized.jpg,Microbes,3,3,8,R03_C08,840,240,960,360,854,254,946,346,0,8464,0.0,0.0,0.0,0,False
microbes_day_03_standardized.jpg,Microbes,3,3,9,R03_C09,960,240,1080,360,974,254,1066,346,0,8464,0.0,0.0,0.0,0,False
microbes_day_03_standardized.jpg,Microbes,3,3,10,R03_C10,1080,240,1200,360,1094,254,1186,346,0,8464,0.0,0.0,0.0,0,False
microbes_day_03_standardized.jpg,Microbes,3,4,1,R04_C01,0,360,120,480,14,374,106,466,20,8464,0.0023629489603024575,94.7,107.0,11,True
microbes_day_03_standardized.jpg,Microbes,3,4,2,R04_C02,120,360,240,480,134,374,226,466,32,8464,0.003780718336483932,80.5,102.0,12,True
microbes_day_03_standardized.jpg,Microbes,3,4,3,R04_C03,240,360,360,480,254,374,346,466,212,8464,0.02504725897920605,73.67924528301887,114.0,118,True
microbes_day_03_standardized.jpg,Microbes,3,4,4,R04_C04,360,360,480,480,374,374,466,466,246,8464,0.029064272211720227,76.23170731707317,106.0,128,True
microbes_day_03_standardized.jpg,Microbes,3,4,5,R04_C05,480,360,600,480,494,374,586,466,96,8464,0.011342155009451797,73.19791666666667,104.0,48,True
microbes_day_03_standardized.jpg,Microbes,3,4,6,R04_C06,600,360,720,480,614,374,706,466,121,8464,0.014295841209829867,77.48760330578513,102.0,63,True
microbes_day_03_standardized.jpg,Microbes,3,4,7,R04_C07,720,360,840,480,734,374,826,466,104,8464,0.012287334593572778,75.1826923076923,101.0,57,True
microbes_day_03_standardized.jpg,Microbes,3,4,8,R04_C08,840,360,960,480,854,374,946,466,72,8464,0.008506616257088847,67.27777777777777,113.0,54,True
microbes_day_03_standardized.jpg,Microbes,3,4,9,R04_C09,960,360,1080,480,974,374,1066,466,15,8464,0.001772211720226843,75.06666666666666,84.0,12,True
microbes_day_03_standardized.jpg,Microbes,3,4,10,R04_C10,1080,360,1200,480,1094,374,1186,466,0,8464,0.0,0.0,0.0,0,False
microbes_day_03_standardized.jpg,Microbes,3,5,1,R05_C01,0,480,120,600,14,494,106,586,124,8464,0.014650283553875236,71.8225806451613,96.0,54,True
microbes_day_03_standardized.jpg,Microbes,3,5,2,R05_C02,120,480,240,600,134,494,226,586,144,8464,0.017013232514177693,65.14583333333333,92.0,78,True
microbes_day_03_standardized.jpg,Microbes,3,5,3,R05_C03,240,480,360,600,254,494,346,586,188,8464,0.0222117202268431,85.67021276595744,118.0,89,True
microbes_day_03_standardized.jpg,Microbes,3,5,4,R05_C04,360,480,480,600,374,494,466,586,116,8464,0.013705103969754254,73.36206896551724,98.0,60,True
microbes_day_03_standardized.jpg,Microbes,3,5,5,R05_C05,480,480,600,600,494,494,586,586,241,8464,0.028473534971644614,78.44813278008299,119.0,125,True
microbes_day_03_standardized.jpg,Microbes,3,5,6,R05_C06,600,480,720,600,614,494,706,586,128,8464,0.015122873345935728,82.859375,108.0,69,True
microbes_day_03_standardized.jpg,Microbes,3,5,7,R05_C07,720,480,840,600,734,494,826,586,92,8464,0.010869565217391304,77.6304347826087,119.0,55,True
microbes_day_03_standardized.jpg,Microbes,3,5,8,R05_C08,840,480,960,600,854,494,946,586,0,8464,0.0,0.0,0.0,0,False
microbes_day_03_standardized.jpg,Microbes,3,5,9,R05_C09,960,480,1080,600,974,494,1066,586,57,8464,0.006734404536862004,59.63157894736842,80.0,41,True
microbes_day_03_standardized.jpg,Microbes,3,5,10,R05_C10,1080,480,1200,600,1094,494,1186,586,9,8464,0.0010633270321361058,56.44444444444444,76.0,5,False
microbes_day_03_standardized.jpg,Microbes,3,6,1,R06_C01,0,600,120,720,14,614,106,706,0,8464,0.0,0.0,0.0,0,False
microbes_day_03_standardized.jpg,Microbes,3,6,2,R06_C02,120,600,240,720,134,614,226,706,42,8464,0.00496219281663516,75.28571428571429,98.0,21,True
microbes_day_03_standardized.jpg,Microbes,3,6,3,R06_C03,240,600,360,720,254,614,346,706,0,8464,0.0,0.0,0.0,0,False
microbes_day_03_standardized.jpg,Microbes,3,6,4,R06_C04,360,600,480,720,374,614,466,706,118,8464,0.013941398865784499,82.17796610169492,107.0,65,True
microbes_day_03_standardized.jpg,Microbes,3,6,5,R06_C05,480,600,600,720,494,614,586,706,228,8464,0.026937618147448016,90.80701754385964,116.0,118,True
microbes_day_03_standardized.jpg,Microbes,3,6,6,R06_C06,600,600,720,720,614,614,706,706,128,8464,0.015122873345935728,89.8828125,115.0,69,True
microbes_day_03_standardized.jpg,Microbes,3,6,7,R06_C07,720,600,840,720,734,614,826,706,0,8464,0.0,0.0,0.0,0,False
microbes_day_03_standardized.jpg,Microbes,3,6,8,R06_C08,840,600,960,720,854,614,946,706,17,8464,0.002008506616257089,55.23529411764706,72.0,17,True
microbes_day_03_standardized.jpg,Microbes,3,6,9,R06_C09,960,600,1080,720,974,614,1066,706,248,8464,0.02930056710775047,63.66129032258065,98.0,151,True
microbes_day_03_standardized.jpg,Microbes,3,6,10,R06_C10,1080,600,1200,720,1094,614,1186,706,24,8464,0.002835538752362949,72.0,85.0,11,True
microbes_day_03_standardized.jpg,Microbes,3,7,1,R07_C01,0,720,120,840,14,734,106,826,8,8464,0.000945179584120983,65.0,76.0,8,False
microbes_day_03_standardized.jpg,Microbes,3,7,2,R07_C02,120,720,240,840,134,734,226,826,86,8464,0.010160680529300567,77.19767441860465,103.0,47,True
microbes_day_03_standardized.jpg,Microbes,3,7,3,R07_C03,240,720,360,840,254,734,346,826,131,8464,0.015477315689981097,61.16793893129771,94.0,69,True
microbes_day_03_standardized.jpg,Microbes,3,7,4,R07_C04,360,720,480,840,374,734,466,826,0,8464,0.0,0.0,0.0,0,False
microbes_day_03_standardized.jpg,Microbes,3,7,5,R07_C05,480,720,600,840,494,734,586,826,187,8464,0.022093572778827977,79.83957219251337,122.0,113,True
microbes_day_03_standardized.jpg,Microbes,3,7,6,R07_C06,600,720,720,840,614,734,706,826,83,8464,0.009806238185255198,78.40963855421687,99.0,32,True
microbes_day_03_standardized.jpg,Microbes,3,7,7,R07_C07,720,720,840,840,734,734,826,826,0,8464,0.0,0.0,0.0,0,False
microbes_day_03_standardized.jpg,Microbes,3,7,8,R07_C08,840,720,960,840,854,734,946,826,0,8464,0.0,0.0,0.0,0,False
microbes_day_03_standardized.jpg,Microbes,3,7,9,R07_C09,960,720,1080,840,974,734,1066,826,10,8464,0.0011814744801512287,68.5,102.0,5,False
microbes_day_03_standardized.jpg,Microbes,3,7,10,R07_C10,1080,720,1200,840,1094,734,1186,826,4,8464,0.0004725897920604915,51.75,57.0,4,False
microbes_day_04_standardized.jpg,Microbes,4,1,1,R01_C01,0,0,120,120,14,14,106,106,0,8464,0.0,0.0,0.0,0,False
microbes_day_04_standardized.jpg,Microbes,4,1,2,R01_C02,120,0,240,120,134,14,226,106,35,8464,0.0041351606805293,74.8,85.0,17,True
microbes_day_04_standardized.jpg,Microbes,4,1,3,R01_C03,240,0,360,120,254,14,346,106,176,8464,0.020793950850661626,77.01704545454545,104.0,133,True
microbes_day_04_standardized.jpg,Microbes,4,1,4,R01_C04,360,0,480,120,374,14,466,106,158,8464,0.018667296786389415,83.15822784810126,103.0,91,True
microbes_day_04_standardized.jpg,Microbes,4,1,5,R01_C05,480,0,600,120,494,14,586,106,137,8464,0.016186200378071832,78.41605839416059,106.0,74,True
microbes_day_04_standardized.jpg,Microbes,4,1,6,R01_C06,600,0,720,120,614,14,706,106,0,8464,0.0,0.0,0.0,0,False
microbes_day_04_standardized.jpg,Microbes,4,1,7,R01_C07,720,0,840,120,734,14,826,106,180,8464,0.021266540642722116,80.22777777777777,103.0,107,True
microbes_day_04_standardized.jpg,Microbes,4,1,8,R01_C08,840,0,960,120,854,14,946,106,227,8464,0.02681947069943289,78.8898678414097,109.0,122,True
microbes_day_04_standardized.jpg,Microbes,4,1,9,R01_C09,960,0,1080,120,974,14,1066,106,0,8464,0.0,0.0,0.0,0,False
microbes_day_04_standardized.jpg,Microbes,4,1,10,R01_C10,1080,0,1200,120,1094,14,1186,106,97,8464,0.011460302457466919,80.85567010309278,101.0,46,True
microbes_day_04_standardized.jpg,Microbes,4,2,1,R02_C01,0,120,120,240,14,134,106,226,79,8464,0.009333648393194708,69.65822784810126,88.0,50,True
microbes_day_04_standardized.jpg,Microbes,4,2,2,R02_C02,120,120,240,240,134,134,226,226,0,8464,0.0,0.0,0.0,0,False
microbes_day_04_standardized.jpg,Microbes,4,2,3,R02_C03,240,120,360,240,254,134,346,226,0,8464,0.0,0.0,0.0,0,False
microbes_day_04_standardized.jpg,Microbes,4,2,4,R02_C04,360,120,480,240,374,134,466,226,87,8464,0.01027882797731569,77.83908045977012,96.0,54,True
microbes_day_04_standardized.jpg,Microbes,4,2,5,R02_C05,480,120,600,240,494,134,586,226,190,8464,0.022448015122873345,85.02105263157895,118.0,102,True
microbes_day_04_standardized.jpg,Microbes,4,2,6,R02_C06,600,120,720,240,614,134,706,226,70,8464,0.0082703213610586,75.28571428571429,92.0,51,True
microbes_day_04_standardized.jpg,Microbes,4,2,7,R02_C07,720,120,840,240,734,134,826,226,154,8464,0.018194706994328923,83.03246753246754,107.0,82,True
microbes_day_04_standardized.jpg,Microbes,4,2,8,R02_C08,840,120,960,240,854,134,946,226,93,8464,0.010987712665406428,73.86021505376344,96.0,58,True
microbes_day_04_standardized.jpg,Microbes,4,2,9,R02_C09,960,120,1080,240,974,134,1066,226,147,8464,0.01736767485822306,86.50340136054422,108.0,90,True
microbes_day_04_standardized.jpg,Microbes,4,2,10,R02_C10,1080,120,1200,240,1094,134,1186,226,104,8464,0.012287334593572778,77.32692307692308,96.0,81,True
microbes_day_04_standardized.jpg,Microbes,4,3,1,R03_C01,0,240,120,360,14,254,106,346,94,8464,0.01110586011342155,66.53191489361703,92.0,67,True
microbes_day_04_standardized.jpg,Microbes,4,3,2,R03_C02,120,240,240,360,134,254,226,346,0,8464,0.0,0.0,0.0,0,False
microbes_day_04_standardized.jpg,Microbes,4,3,3,R03_C03,240,240,360,360,254,254,346,346,202,8464,0.02386578449905482,75.83663366336634,97.0,105,True
microbes_day_04_standardized.jpg,Microbes,4,3,4,R03_C04,360,240,480,360,374,254,466,346,121,8464,0.014295841209829867,74.30578512396694,92.0,81,True
microbes_day_04_standardized.jpg,Microbes,4,3,5,R03_C05,480,240,600,360,494,254,586,346,150,8464,0.01772211720226843,73.16666666666667,96.0,87,True
microbes_day_04_standardized.jpg,Microbes,4,3,6,R03_C06,600,240,720,360,614,254,706,346,13,8464,0.0015359168241965973,86.15384615384616,100.0,13,False
microbes_day_04_standardized.jpg,Microbes,4,3,7,R03_C07,720,240,840,360,734,254,826,346,138,8464,0.016304347826086956,76.71739130434783,105.0,104,True
microbes_day_04_standardized.jpg,Microbes,4,3,8,R03_C08,840,240,960,360,854,254,946,346,15,8464,0.001772211720226843,90.0,102.0,8,True
microbes_day_04_standardized.jpg,Microbes,4,3,9,R03_C09,960,240,1080,360,974,254,1066,346,0,8464,0.0,0.0,0.0,0,False
microbes_day_04_standardized.jpg,Microbes,4,3,10,R03_C10,1080,240,1200,360,1094,254,1186,346,0,8464,0.0,0.0,0.0,0,False
microbes_day_04_standardized.jpg,Microbes,4,4,1,R04_C01,0,360,120,480,14,374,106,466,39,8464,0.004607750472589792,55.64102564102564,85.0,16,True
microbes_day_04_standardized.jpg,Microbes,4,4,2,R04_C02,120,360,240,480,134,374,226,466,65,8464,0.007679584120982986,71.9076923076923,95.0,42,True
microbes_day_04_standardized.jpg,Microbes,4,4,3,R04_C03,240,360,360,480,254,374,346,466,253,8464,0.029891304347826088,71.53359683794466,114.0,133,True
microbes_day_04_standardized.jpg,Microbes,4,4,4,R04_C04,360,360,480,480,374,374,466,466,265,8464,0.03130907372400756,73.15849056603774,100.0,135,True
microbes_day_04_standardized.jpg,Microbes,4,4,5,R04_C05,480,360,600,480,494,374,586,466,99,8464,0.011696597353497165,70.87878787878788,94.0,51,True
microbes_day_04_standardized.jpg,Microbes,4,4,6,R04_C06,600,360,720,480,614,374,706,466,126,8464,0.014886578449905482,86.68253968253968,115.0,69,True
microbes_day_04_standardized.jpg,Microbes,4,4,7,R04_C07,720,360,840,480,734,374,826,466,108,8464,0.01275992438563327,78.91666666666667,95.0,68,True
microbes_day_04_standardized.jpg,Microbes,4,4,8,R04_C08,840,360,960,480,854,374,946,466,73,8464,0.00862476370510397,78.6986301369863,105.0,57,True
microbes_day_04_standardized.jpg,Microbes,4,4,9,R04_C09,960,360,1080,480,974,374,1066,466,54,8464,0.006379962192816635,79.20370370370371,92.0,54,True
microbes_day_04_standardized.jpg,Microbes,4,4,10,R04_C10,1080,360,1200,480,1094,374,1186,466,0,8464,0.0,0.0,0.0,0,False
